CustomerID,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,Churn
54359,12.0,1,9.0,3.0,4,3,11,0,15.0,2.0,2.0,1.0,190.53,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0
54360,12.0,1,36.0,3.0,4,1,5,0,19.0,1.0,2.0,8.0,187.61,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
54361,1.0,1,7.0,3.0,5,5,7,0,20.0,3.0,3.0,1.0,167.98,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
54362,23.0,1,25.0,4.0,4,1,3,1,16.0,1.0,2.0,8.0,193.04,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0
54363,8.0,1,17.0,3.0,4,3,3,1,18.0,3.0,3.0,1.0,163.15,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,0
54364,14.0,1,26.0,2.0,4,1,10,1,16.0,4.0,4.0,8.0,152.41,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
54365,2.0,1,36.0,4.0,4,5,9,1,20.0,2.0,2.0,1.0,191.73,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
54366,1.0,3,34.0,3.0,4,1,3,0,23.0,1.0,2.0,10.0,201.39,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
54367,1.0,1,12.0,3.0,2,4,3,1,17.0,3.0,3.0,3.0,148.28,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,0
54368,10.0,1,25.0,4.0,4,1,3,0,14.0,1.0,2.0,8.0,146.53,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0
54369,14.0,1,16.0,4.0,5,1,11,0,15.0,1.0,2.0,3.0,173.76,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0
54370,20.0,1,7.0,4.0,4,5,9,0,17.0,1.0,2.0,3.0,218.96,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
54371,1.0,3,11.0,3.0,6,1,3,0,12.0,7.0,10.0,3.0,229.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
54372,4.0,1,7.0,3.0,5,3,3,0,23.0,5.0,6.0,3.0,209.74,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0
54373,1.0,3,27.0,3.0,4,3,3,0,15.0,2.0,2.0,3.0,224.81,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
54374,25.0,1,15.0,3.0,5,4,7,0,17.0,3.0,2.0,8.0,249.89999999999998,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
54375,1.0,1,10.0,3.0,4,5,7,1,12.0,1.0,2.0,5.0,151.57,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1
54376,15.0,3,13.0,4.0,4,1,5,1,19.0,1.0,2.0,1.0,260.91,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
54377,1.0,3,33.0,3.0,5,5,7,0,16.0,2.0,2.0,2.0,191.96,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1
54378,1.0,1,7.0,3.0,4,3,2,0,15.0,1.0,2.0,6.0,145.58,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,1
54379,19.0,3,13.0,3.0,5,1,8,0,13.0,6.0,13.0,3.0,213.65,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
54380,28.0,3,10.0,3.0,4,5,4,0,15.0,2.0,2.0,6.0,184.4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0
54381,10.0,1,12.0,4.0,4,4,10,0,17.0,3.0,4.0,8.0,184.14,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,0
54382,7.0,1,11.0,3.0,5,4,8,0,22.0,1.0,2.0,2.0,151.22,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0
54383,11.0,1,18.0,3.0,4,1,3,1,15.0,2.0,2.0,8.0,246.85000000000002,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0
54384,12.0,3,10.0,4.0,4,3,2,0,13.0,2.0,6.0,3.0,231.08999999999997,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
54385,5.0,1,7.0,3.0,6,3,2,0,13.0,1.0,2.0,5.0,168.45,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
54386,31.0,1,10.0,4.0,5,1,5,0,18.0,1.0,2.0,1.0,146.77,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,0
54387,11.0,3,11.0,3.0,4,1,6,0,18.0,4.0,6.0,9.0,152.93,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,0
54388,3.0,3,7.0,3.0,4,1,3,0,15.0,5.0,5.0,2.0,204.18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
54389,9.0,3,7.0,4.0,4,3,3,0,15.0,2.0,2.0,3.0,212.89,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
54390,1.0,1,25.0,3.0,5,1,3,1,14.0,1.0,2.0,2.0,148.89,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,1
54391,26.0,1,9.0,3.0,5,1,9,0,16.0,3.0,3.0,3.0,157.12,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
54392,16.0,1,11.0,3.0,4,1,3,0,15.0,1.0,12.0,16.0,317.32,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,0
54393,31.0,2,13.0,3.0,4,3,10,0,18.0,1.0,3.0,3.0,147.67,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,0
54394,24.0,3,7.0,4.0,4,1,5,0,15.0,2.0,2.0,7.0,320.17,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0
54395,1.0,1,21.0,3.0,4,1,7,1,14.0,2.0,2.0,5.0,149.36,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,1
54396,17.0,3,23.0,4.0,4,1,7,1,23.0,1.0,2.0,10.0,285.64,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0
54397,1.0,1,9.0,3.0,4,5,9,0,21.0,2.0,2.0,8.0,152.07,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
54398,26.0,3,9.0,4.0,5,3,3,1,15.0,2.0,16.0,13.0,315.68,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,0
54399,6.0,3,11.0,3.0,4,4,4,0,12.0,2.0,2.0,3.0,164.31,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0
54400,1.0,1,7.0,4.0,5,3,2,1,15.0,1.0,2.0,3.0,162.3,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,1
54401,13.0,1,7.0,4.0,4,3,9,0,15.0,2.0,2.0,3.0,147.32,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0
54402,6.0,3,33.0,4.0,4,1,2,0,19.0,3.0,3.0,3.0,169.65,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0
54403,15.0,1,26.0,3.0,4,5,4,0,17.0,1.0,2.0,1.0,155.72,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0
54404,14.0,1,31.0,4.0,4,1,3,0,18.0,3.0,5.0,8.0,158.19,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
54405,19.0,1,7.0,4.0,2,1,2,0,15.0,2.0,2.0,8.0,317.02,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,0
54406,5.0,1,10.0,4.0,4,3,11,0,13.0,1.0,3.0,3.0,261.75,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
54407,7.0,1,12.0,4.0,5,1,3,0,14.0,1.0,2.0,3.0,154.11,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0
54408,8.0,1,9.0,3.0,5,5,8,0,14.0,1.0,6.0,10.0,184.57,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0
54409,11.0,1,7.0,3.0,5,5,4,0,15.0,1.0,2.0,3.0,164.2,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0
54410,19.0,1,14.0,4.0,2,3,6,0,18.0,2.0,2.0,3.0,189.34,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0
54411,1.0,1,17.0,4.0,4,3,8,0,12.0,1.0,2.0,3.0,225.48,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
54412,13.0,1,9.0,4.0,4,3,2,0,26.0,7.0,2.0,9.0,234.38,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
54413,3.0,1,22.0,3.0,4,1,3,0,20.0,2.0,2.0,6.0,148.4,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,0
54414,16.0,1,24.0,3.0,2,5,5,1,14.0,2.0,2.0,3.0,190.45,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
54415,3.0,3,27.0,3.0,4,1,4,0,15.0,2.0,2.0,3.0,194.31,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0
54416,1.0,1,7.0,4.0,4,3,2,0,13.0,2.0,2.0,3.0,173.98,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0
54417,16.0,1,9.0,3.0,5,5,2,1,12.0,8.0,8.0,9.0,150.93,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0
54418,14.0,1,9.0,3.0,4,3,2,0,15.0,4.0,4.0,10.0,319.36,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,0
54419,25.0,1,7.0,4.0,4,1,3,0,12.0,2.0,2.0,1.0,152.23,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,0
54420,1.0,1,36.0,4.0,5,4,2,0,12.0,1.0,2.0,5.0,159.79,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,1
54421,6.0,1,14.0,4.0,2,4,3,0,21.0,1.0,2.0,4.0,152.94,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,0
54422,12.0,3,9.0,3.0,5,1,5,0,19.0,2.0,8.0,6.0,177.49,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0
54423,6.0,1,9.0,3.0,5,5,6,0,14.0,1.0,2.0,5.0,146.76,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0
54424,20.0,3,9.0,4.0,6,4,5,1,15.0,7.0,8.0,8.0,293.72,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0
54425,1.0,1,9.0,4.0,4,3,4,0,12.0,1.0,2.0,1.0,159.85,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,1
54426,3.0,3,9.0,4.0,5,4,4,0,20.0,2.0,2.0,1.0,191.44,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
54427,5.0,1,30.0,4.0,5,1,2,0,22.0,1.0,8.0,9.0,180.82,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
54428,1.0,1,12.0,3.0,2,5,3,0,13.0,2.0,2.0,6.0,165.0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0
54429,19.0,1,27.0,4.0,4,1,2,1,15.0,3.0,2.0,11.0,259.96,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,0
54430,10.0,1,13.0,3.0,4,1,2,0,12.0,2.0,11.0,12.0,157.1,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,0
54431,29.0,1,7.0,3.0,4,5,2,1,15.0,4.0,5.0,14.0,315.45,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,0
54432,11.0,1,36.0,3.0,4,4,3,1,13.0,5.0,2.0,10.0,243.49,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
54433,2.0,1,16.0,4.0,4,1,3,0,24.0,2.0,2.0,5.0,145.7,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,0
54434,11.0,3,13.0,4.0,4,1,6,0,15.0,2.0,2.0,2.0,190.02,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
54435,1.0,1,10.0,4.0,5,3,3,0,18.0,2.0,2.0,1.0,157.3,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,0
54436,11.0,1,7.0,4.0,4,1,4,1,19.0,1.0,2.0,3.0,261.03,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
54437,9.0,1,29.0,4.0,2,4,9,0,19.0,6.0,2.0,3.0,244.95999999999998,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
54438,12.0,3,14.0,3.0,2,5,3,1,25.0,5.0,8.0,8.0,181.05,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
54439,1.0,1,7.0,3.0,4,4,3,0,21.0,2.0,2.0,5.0,188.97,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0
54440,24.0,1,11.0,4.0,4,4,5,0,15.0,1.0,2.0,7.0,316.44,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,0
54441,27.0,1,10.0,3.0,4,3,5,1,15.0,2.0,2.0,4.0,300.84,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,0
54442,16.0,3,7.0,2.0,4,3,3,0,26.0,7.0,12.0,7.0,174.07,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0
54443,3.0,3,9.0,3.0,4,1,3,0,19.0,1.0,2.0,10.0,170.54,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,0
54444,29.0,1,27.0,3.0,4,1,5,1,20.0,1.0,2.0,9.0,179.15,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
54445,1.0,1,18.0,3.0,4,5,3,1,14.0,2.0,4.0,4.0,172.41,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
54446,11.0,1,7.0,3.0,4,1,3,0,13.0,2.0,6.0,8.0,146.15,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
54447,8.0,1,31.0,3.0,4,3,5,1,23.0,1.0,2.0,1.0,156.61,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,1
54448,12.0,1,30.0,3.0,4,1,11,0,15.0,1.0,2.0,3.0,182.45,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0
54449,1.0,1,23.0,3.0,4,4,4,1,14.0,2.0,2.0,3.0,148.73,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,1
54450,2.0,1,15.0,4.0,4,1,3,0,22.0,2.0,2.0,3.0,158.1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
54451,23.0,1,17.0,3.0,4,5,11,1,15.0,1.0,2.0,3.0,311.65,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0
54452,10.0,1,10.0,2.0,4,4,6,0,13.0,3.0,8.0,8.0,169.85,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0
54453,5.0,3,12.0,3.0,4,4,3,0,12.0,1.0,3.0,3.0,152.89,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0
54454,1.0,3,11.0,3.0,5,1,3,1,13.0,5.0,8.0,5.0,183.28,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,1
54455,11.0,1,16.0,3.0,4,1,3,1,13.0,1.0,2.0,3.0,148.26,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,0
54456,16.0,3,33.0,4.0,4,4,7,0,15.0,4.0,2.0,9.0,260.25,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0
54457,1.0,1,10.0,3.0,4,3,3,0,14.0,2.0,2.0,1.0,139.2,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,1
54458,9.0,3,23.0,4.0,4,4,2,0,16.0,4.0,7.0,10.0,205.2,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
54459,10.0,1,25.0,3.0,2,1,6,0,19.0,2.0,2.0,1.0,161.88,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,0
54460,25.0,1,9.0,3.0,6,4,7,0,19.0,1.0,2.0,3.0,179.82,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
54461,15.0,3,9.0,3.0,4,4,3,0,20.0,1.0,2.0,5.0,285.15,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,0
54462,1.0,3,17.0,4.0,5,3,3,0,13.0,1.0,2.0,1.0,137.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0
54463,2.0,1,23.0,4.0,2,5,2,0,20.0,1.0,2.0,8.0,181.61,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,0
54464,5.0,3,14.0,4.0,2,1,6,0,12.0,4.0,8.0,8.0,194.29,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,0
54465,13.0,1,7.0,3.0,2,1,2,0,18.0,2.0,4.0,3.0,221.13,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
54466,10.0,1,31.0,3.0,4,4,9,0,16.0,2.0,2.0,9.0,181.74,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0
54467,6.0,3,14.0,4.0,5,3,3,0,15.0,4.0,5.0,9.0,179.84,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0
54468,12.0,1,32.0,3.0,5,4,5,0,18.0,1.0,2.0,2.0,245.61,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
54469,31.0,1,7.0,3.0,6,3,4,1,14.0,2.0,2.0,3.0,181.6,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0
54470,5.0,1,12.0,3.0,4,1,2,1,13.0,2.0,2.0,4.0,173.21,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0
54471,5.0,2,9.0,4.0,5,5,5,0,13.0,1.0,2.0,1.0,189.1,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,0
54472,19.0,1,14.0,4.0,4,5,3,0,19.0,3.0,10.0,12.0,177.1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
54473,5.0,1,9.0,3.0,4,1,2,1,19.0,3.0,3.0,3.0,151.95,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,0
54474,7.0,1,12.0,4.0,4,4,8,0,12.0,8.0,2.0,9.0,243.77999999999997,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
54475,1.0,1,17.0,4.0,4,5,3,1,15.0,2.0,12.0,11.0,295.68,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,0
54476,17.0,1,17.0,3.0,4,1,2,0,20.0,1.0,2.0,8.0,149.55,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
54477,23.0,1,7.0,3.0,5,3,9,1,13.0,1.0,2.0,8.0,264.64,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0
54478,16.0,1,15.0,3.0,5,4,4,0,16.0,8.0,8.0,8.0,174.41,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
54479,1.0,1,12.0,3.0,4,4,3,1,13.0,1.0,2.0,3.0,149.78,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
54480,6.0,3,15.0,4.0,5,4,3,1,12.0,12.0,12.0,10.0,177.28,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
54481,1.0,3,9.0,4.0,4,3,3,1,12.0,1.0,2.0,5.0,169.78,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,0
54482,5.0,3,14.0,4.0,4,1,6,0,13.0,1.0,2.0,8.0,200.47,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0
54483,6.0,1,9.0,4.0,2,1,9,0,17.0,1.0,2.0,8.0,175.55,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0
54484,1.0,1,9.0,3.0,6,1,7,1,14.0,2.0,3.0,3.0,159.64,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,1
54485,4.0,1,35.0,4.0,4,1,3,0,14.0,2.0,2.0,10.0,182.75,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
54486,5.0,1,14.0,3.0,5,3,3,0,25.0,8.0,9.0,3.0,214.43,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
54487,13.0,1,14.0,3.0,5,1,3,0,15.0,7.0,14.0,4.0,317.72,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,0
54488,3.0,3,10.0,3.0,4,3,6,1,19.0,2.0,2.0,1.0,177.38,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
54489,7.0,3,17.0,3.0,5,1,5,0,15.0,2.0,2.0,2.0,171.82,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,0
54490,21.0,1,12.0,3.0,4,3,6,0,15.0,2.0,2.0,2.0,308.0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,0
54491,17.0,1,17.0,3.0,5,3,3,0,12.0,2.0,2.0,1.0,177.57,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0
54492,1.0,3,7.0,4.0,4,4,2,1,14.0,1.0,2.0,5.0,188.49,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0
54493,28.0,1,27.0,3.0,4,3,5,0,13.0,1.0,2.0,4.0,173.69,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
54494,17.0,1,14.0,3.0,4,5,10,0,17.0,2.0,2.0,3.0,224.85,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
54495,19.0,1,15.0,4.0,4,1,11,0,15.0,9.0,10.0,9.0,161.97,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,0
54496,14.0,3,7.0,3.0,6,1,4,1,23.0,2.0,2.0,3.0,199.57,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
54497,1.0,1,15.0,4.0,6,5,3,1,12.0,1.0,2.0,8.0,146.19,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,1
54498,3.0,1,16.0,2.0,5,1,2,0,18.0,2.0,3.0,3.0,164.83,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,0
54499,4.0,3,12.0,2.0,5,3,3,0,14.0,2.0,2.0,3.0,186.18,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0
54500,1.0,3,15.0,3.0,4,4,3,0,19.0,1.0,2.0,8.0,187.14,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0
54501,11.0,1,12.0,4.0,4,1,9,0,17.0,2.0,2.0,5.0,188.47,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
54502,12.0,1,22.0,4.0,5,1,2,1,15.0,3.0,2.0,10.0,240.10000000000002,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
54503,5.0,1,14.0,3.0,4,1,3,1,15.0,5.0,5.0,11.0,196.43,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
54504,3.0,3,17.0,3.0,5,4,3,1,15.0,2.0,2.0,8.0,207.68,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0
54505,9.0,1,12.0,4.0,4,4,2,0,14.0,2.0,2.0,14.0,205.95,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0
54506,1.0,1,33.0,3.0,4,1,3,0,13.0,1.0,2.0,3.0,154.04,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,0
54507,15.0,1,13.0,4.0,5,4,8,1,16.0,2.0,2.0,3.0,185.32,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,0
54508,21.0,3,11.0,4.0,4,3,5,0,20.0,1.0,2.0,1.0,154.76,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,0
54509,16.0,1,30.0,3.0,4,1,4,0,15.0,1.0,2.0,1.0,284.92,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
54510,3.0,3,9.0,4.0,4,3,3,0,15.0,2.0,2.0,3.0,171.49,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0
54511,16.0,2,9.0,3.0,4,3,2,1,12.0,2.0,2.0,1.0,151.96,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0
54512,6.0,1,9.0,4.0,4,4,3,0,14.0,1.0,2.0,8.0,148.7,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0
54513,22.0,3,36.0,4.0,4,3,5,0,22.0,1.0,2.0,1.0,250.04000000000002,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
54514,11.0,1,13.0,3.0,2,5,6,1,14.0,7.0,7.0,8.0,184.74,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
54515,4.0,3,32.0,3.0,4,3,9,1,13.0,3.0,3.0,3.0,172.36,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
54516,1.0,3,7.0,3.0,4,3,3,0,18.0,1.0,8.0,8.0,177.96,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0
54517,16.0,1,9.0,4.0,5,1,5,0,24.0,2.0,2.0,1.0,192.81,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,0
54518,1.0,3,7.0,4.0,5,4,3,1,12.0,2.0,2.0,3.0,146.74,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1
54519,10.0,3,7.0,3.0,4,1,6,0,16.0,2.0,2.0,1.0,191.53,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0
54520,10.0,3,10.0,3.0,5,1,6,0,12.0,1.0,2.0,3.0,221.99,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
54521,31.0,1,7.0,3.0,4,3,4,0,12.0,1.0,2.0,3.0,192.55,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
54522,14.0,1,17.0,3.0,2,3,5,1,14.0,1.0,2.0,8.0,147.13,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0
54523,1.0,3,16.0,3.0,4,1,3,0,25.0,3.0,3.0,3.0,151.1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,0
54524,1.0,3,12.0,3.0,4,3,3,1,14.0,1.0,2.0,1.0,153.51,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,1
54525,11.0,1,17.0,4.0,4,5,8,0,21.0,2.0,2.0,4.0,159.52,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0
54526,20.0,1,14.0,2.0,4,3,4,0,15.0,2.0,2.0,1.0,177.58,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
54527,5.0,3,11.0,3.0,4,4,3,0,19.0,5.0,8.0,3.0,218.55,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,1
54528,24.0,1,17.0,4.0,5,1,8,0,16.0,2.0,2.0,3.0,229.96,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0
54529,4.0,3,29.0,4.0,5,3,4,1,13.0,2.0,2.0,1.0,188.8,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1
54530,5.0,1,16.0,3.0,5,4,2,1,17.0,3.0,3.0,3.0,151.57,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,0
